waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,sitedata.demtarea.class,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,FacWW_P_Jgradient,FacPmine_Jgradient,FertP_Seas_Jgradient,Pmines_v17_Jgradient,GeolP_Jgradient,urban_Seas_Jgradient,logAirTemp_Jgradient,logPPT_Jgradient,PrevSurfSoMoi_Jgradient,PrevET_Jgradient,PrevEVIMean_Jgradient,lkfactup_Jgradient,rchtot_Jgradient,huc8,huc4
73180,2837355,686.349,NA,NA,HillsboroughAlafia River2151,661,916,31346.138413,58345.15402676,45.6708444435703,85.0079974280724,-0.621285222312096,-0.869761163757879,0.00142536223778687,0.03125,7.71288232326616e-05,1,-0.621728474461966,1,16.8993,-0.490644238730553,0.537253503497875,0.612231843639941,27.86,-82.14,0,0,2.78534882106903e-05,-0.022475064211495,0,0,0,0.000191694316975664,0,5.38736713576925e-06,-0.00847881848833422,1.05875572809503e-06,0.356588121548685,3100204,NA
73205,2837348,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,662,916,65922.887899,41151.2481246797,78.7653215245488,49.1679201712589,0.471231436028049,0.660294655317441,0.00323804529050665,0.03125,0.000101167028510551,1,0.471996228219938,1,150.6042,0.0990285627980683,1.60196569735303,1.10409783523202,27.8719425,-82.211383,0,0,-0.631661405642035,-18.4241369753026,0.000242713375397128,4.5622891766915e-07,-2.86630710086547e-06,0.0927292388743725,-0.00124118296547445,-0.366567234652011,-0.11681263109919,-0.0960482021413245,0.28522521890278,3100204,NA
73217,2837357,916.0461,NA,NA,Alafia River at Bell Shoals Road,663,916,59385.537389,64560.7068640289,64.8281100579982,70.4775740697208,-0.0835552544256348,-0.11692423187894,0.000605423126262856,0.03125,5.91565765896309e-07,1,-0.0835805590578969,1,79.0929,0.0126447348932128,0.919840260021807,1.01272501758104,27.8577778,-82.2688889,0,0,-0.767558574621993,-3.73099605106125,1.26429397244364,-3.8095114625374e-05,0.000239336642922266,0.0318224114030023,0,-0.148465063527529,-0.00653116872314656,-0.0291782491105708,0.124770115104907,3100204,NA
73229,2837346,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,664,977,42856.082825,58459.8340276027,43.8444013991387,59.8079959687319,-0.310492329391161,-0.434430873641147,0.000324852522100768,0.03125,4.38067137643401e-06,1,-0.310542773789885,1,61.4124,-0.298036389144579,0.73308594760575,0.742274328528461,27.884933,-82.30665,0,0,0.145116673577697,0,0.000242713375397128,0,0,0.000191694316975664,0,-0.000899690311673464,-0.00841638902369193,0,0.159273622213471,3100204,NA
73256,2838022,1019.7936,NA,NA,Alafia River at US 301,665,1034,44698.166628,41684.7575978507,43.8306012393096,40.8756807238746,0.0697969489921011,0.097644615873923,5.80630657501586e-05,0.03125,3.9545197336692e-08,1,0.0697989753927651,1,42.3351,-0.226943582929286,1.07229042949514,0.796965743494545,27.8691,-82.3264,0,0,0,0,0,0,0,-1.15478504202207e-06,0,0,-6.2055635512697e-05,0,-0.0713629026459058,3100204,NA
73260,2838024,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,666,1034,42440.839786,42819.4703065944,41.0601988129542,41.4265121218013,-0.00888181169531599,-0.0124269760214718,0.000297657660244755,0.03125,3.2843485406723e-09,1,-0.00888313386013166,1,13.8312,-0.235691313343265,0.991157515077058,0.790024506320558,27.8591667,-82.3830556,0,0,0,0,0,0,0,0,0,0,0,0,0.161636585382275,3100204,NA
73265,2837879,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,667,101,2573.6084858,1217.01799389045,30.9419802008529,14.6319639831831,0.748905394841954,1.05229915368223,0.00877103649731396,0.03125,0.000699886056195525,1,0.75221149754463,1,83.1753,0.748956416417882,2.11468400526514,2.1147919025282,27.79197208,-82.35203685,0,0,-15.3063552299089,0,-4.8926162212553,-0.00459833126118736,0.0361183357780057,0.308269289575271,-0.103331277332877,-1.17434906298925,-0.364511064710286,0.0240115211574671,1.1243636707995,3100206,NA
73365,2837176,56.2347,NA,NA,D3,668,101,1471.5230581,1348.9808803735,26.1675274892549,23.9884071644999,0.0869485544211228,0.122070179288009,0.00710328318406302,0.03125,7.61458402632222e-06,1,0.0872590194969428,1,56.2347,0.0869695352560838,1.09084055935068,1.09086344633652,27.6019444,-82.2111111,0,0,-13.6498665057868,-9.71186788245091,-2.16027039772214,-0.00314318912828161,0.0522520618720022,0.277817608017149,-0.0325596210057118,-1.02498700283362,-0.318884471785011,0.0212550506193717,0.963321363579438,3100203,NA
73425,2837093,100.8054,NA,NA,D1,669,101,3672.2097536,2538.08276242091,36.4287007799185,25.1780436605669,0.369384615499483,0.517476108368529,0.00281552633102519,0.03125,5.40053340267278e-05,1,0.369905722205876,1,44.5707,0.40820631273459,1.44684397529154,1.50411744774477,27.6494444,-82.2944444,0,0,-8.28489472757289,0,-8.88949873060751,1.14057229417287e-07,0.0125185962630299,0.173247780714404,-0.0513562747441131,-0.685162658643565,-0.242578656766734,0.00924876066277409,0.900929231286958,3100203,NA
73460,2837149,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,670,473,17497.199355,11274.7213593716,43.8666145071812,28.2664582778561,0.439477659319463,0.618506755770305,0.0119402278300458,0.03125,0.000330210026036091,1,0.442125123232727,1,293.5188,0.542851186846319,1.55189638814942,1.72090649995068,27.6708323,-82.3527732,0,0,-6.80377156522533,-18.4241369753026,-5.54527248769818,0.0011882482160693,0.0399720856751194,0.229697137923568,-0.103338731885222,-0.705944427369795,-0.262894213899986,0.0291761315991146,1.28245934879858,3100203,NA
73515,2837201,473.283,NA,NA,Little Manatee River near small cove on the S side,671,473,8847.3592536,17037.9321633089,18.6935918966031,35.9994594424665,-0.655323137049809,-0.917180076261601,0.000919950703771097,0.03125,5.53280619444632e-05,1,-0.655624777677215,1,74.4102,-0.15388976455225,0.51927423872791,0.85736652798545,27.672217,-82.417,0,0,-0.636368645149642,0,1.26453668581904,-3.8095114625374e-05,0.000239336642922266,0.0322081096070376,3.72727617259594e-06,-0.149353979104931,-0.0253729045129716,0.000176812206591869,0.285232293642806,3100203,NA
73738,2836761,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,672,291,5431.620471,3632.89589889824,29.849562809638,19.9646412878098,0.402207420186148,0.565037744702858,0.00838349919279073,0.03125,0.000192800637611024,1,0.403904048221371,1,181.9665,0.402272270039664,1.49512141887888,1.49521838042782,27.47365137,-82.21120106,0,0,-13.4019008269911,-12.2827579835351,-12.2740153938328,-3.8095114625374e-05,0.0327432591667367,0.294113357137644,-0.102712549488226,-1.12773756253058,-0.362749955680766,0.0184975213255482,1.24678143484564,3100202,NA
74062,2836501,126.5526,NA,NA,GC2,673,171,4593.6854537,3832.24259337819,36.2986256600022,30.281816362352,0.181232467631256,0.254941596398713,0.0110163468900314,0.03125,5.17132527736393e-05,1,0.182239051834688,1,126.5526,0.18130303953067,1.1986938044156,1.19877840149924,27.5535833,-82.3728666,0,0,-15.928769277465,0,-4.32102622219507,-0.00628637825656321,0.0327432591667367,0.366667346542849,-0.103338731885222,-1.07159580960873,-0.430453401683378,0.0184975213255482,1.16003804738243,3100202,NA
75262,2941280,49.3056,NA,NA,Brushy Creek at Gunn Hwy,674,49,308.53437992,215.320584832175,6.25759305068795,4.36706144600563,0.359705269544293,0.507621650630965,0.0173206409772572,0.03125,0.000324417567857567,1,0.362861493018458,1,49.3056,0.360140145032574,1.43290703097652,1.43353030263424,28.06565,-82.55524,0,0,-3.54239270389149,0,-35.1282708912894,-0.0744235968243036,0.207780751472063,0.0364698438046201,-0.338449721938315,1.83233245443286,-0.066853919305608,0.0386017044684806,1.06138787245484,3100206,NA
75263,2941279,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,675,49,23.751863889,141.914599921937,0.484148961230355,2.89273323797748,-1.78756446074375,-2.51663170289914,0.012623914124805,0.03125,0.00578392586711953,0.999999999999996,-1.7989554542374,1,49.059,-1.78728408049473,0.167367303308223,0.167414236373648,28.06585014,-82.56565243,0,0,-6.56510895149203,0,-22.6511044022493,-0.0600909372612685,0.207779318318513,0.0260941002020518,-0.17878066525665,0.25840775835074,-0.0814571804240899,0.0386017044684806,0.383878931200374,3100206,NA
75579,2941056,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,676,291,2443.7948445,3910.83921594728,9.59154352233871,15.3494818245687,-0.470199888927753,-0.661181704937442,0.0102582373600754,0.03125,0.000323641695891639,1,-0.472630314943968,1,254.7864,-0.469935721142108,0.624877349734784,0.625042444005897,28.14056981,-82.1498072,-0.0412876682192487,0,-11.9979736072195,-3.07068949588377,-15.3302622168334,-0.00402302659600656,0.155528689600061,0,-0.0194191088592248,-0.245270663590166,-0.247822918711251,-0.0480251598263903,1.28363375564296,3100205,NA
75581,2941038,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,677,171,245.11685119,659.857842514998,1.43074358640753,3.85158087473652,-0.990289381215978,-1.39279414092573,0.0106524341190597,0.03125,0.00149192088647493,1,-0.995606394675003,1,171.3213,-0.989904573629308,0.371469179264061,0.371612150928982,28.18556681,-82.1839736,0,0,-9.15988420622351,0,-29.6842098811318,-0.031636053723473,0.211395164726255,-0.0493722570791327,0.0845327599563896,-0.489191791712823,-0.198331867158792,-0.00924823128491004,1.34602942530545,3100205,NA
75592,2941048,291.0339,NA,NA,HillsboroughBlackwater Creek1501,678,291,2458.1177463,2904.47544520206,8.44615608800212,9.97985267421444,-0.16685689106949,-0.23349439447272,0.000612565506387915,0.03125,2.3869511737699e-06,1,-0.166908019948517,1,36.2475,-0.554480201158602,0.846320718724133,0.574370740860656,28.146,-82.1711666,0,0,-3.16320924213526,0,-0.0201452101579616,-3.8095114625374e-05,0.0251561442707458,0.00582473575195934,0.000618727844650925,-0.121285796327573,-0.0551095164557005,-8.78767254318871e-05,0.320906670225732,3100205,NA
75604,2941176,503.6427,NA,NA,Hillsborough River at US 301 bridge,679,538,2490.1691746,3198.11022937736,4.94431702196815,6.34995847130786,-0.250209432265697,-0.35027553515269,0.00141220887035059,0.03125,1.23937935582727e-05,1,-0.250386293601463,1,41.2875,-0.769004445693431,0.778637694137519,0.463474252494242,28.1502778,-82.2211111,0,0,-1.89977501689834,-3.75347111527274,-6.72898561950997,2.28114458834575e-07,0.0325024893702639,0.00601758485397702,0.000618727844650925,-0.121291183694709,-0.0339758342723312,0.00533930513678321,0.284050812058404,3100205,NA
75617,2941246,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,680,538,2195.0599487,2748.2739844508,4.07798898898731,5.10575169208846,-0.22476371497606,-0.314551548320465,0.000765877060897098,0.03125,5.41685766946119e-06,1,-0.22484983513402,1,34.6275,-0.930978142924058,0.798704918475824,0.394167969137425,28.15001267,-82.23230876,0,0,-1.57929278154614,0,0.632389699597217,-0.00318117018567756,0.0361176192012305,-0.0161040548035188,-0.00970955442961241,-0.0610900496360554,-0.0244613221804552,-0.0120068193344616,0.0617943167602522,3100205,NA
75661,2941194,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,681,977,3256.9421818,6063.53184416644,3.43337110614597,6.39199404622266,-0.621503668724477,-0.87179224674863,0.00537379738047119,0.03125,0.000293304928115075,1,-0.62318034674825,1,410.3433,-1.01320059865612,0.537136155215119,0.363055124305302,28.09751561,-82.3123123,0,0,-7.57133013984732,-4.77568036103652,-11.0099641347645,-0.0103094048525698,0.130491497074001,-0.0640282114399559,-0.0388456722707948,-0.246159579167568,-0.154497597995358,0.0106807277850226,1.28365497986304,3100205,NA
75804,2941384,48.393,NA,NA,Delaney Creek at US 41,682,49,186.24948963,236.153681118151,3.84868657925733,4.87991406025976,-0.237395667256936,-0.334893612384636,0.0165996555529578,0.03125,0.00013522419751583,1,-0.239390885004976,1,48.393,-0.237170123281106,0.788679171750099,0.788857073647746,27.915,-82.4022222,0,0,-3.4767698856671,0,-13.1295800421076,-0.0931444942319395,0.215009577980446,-0.0291981623950071,-0.28678221963379,1.89342519775248,-0.066853919305608,0.0241009860164911,0.864069835749616,3100206,NA
75884,2940845,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,683,310,6121.9357794,9869.84941817042,20.6628580029587,33.3128775581876,-0.477606246477064,-0.677313127444552,0.0268954171734742,0.03125,0.000905669448159858,1,-0.484161485941433,1,300.8259,-0.4779629206714,0.620266380977353,0.620045187415007,27.79669525,-82.11758774,0,-4.1938926233111,-3.0134967430028,-61.436535765793,-6.72898561950997,0,0.155051449467767,0.13697020861928,0.273026706918825,-0.338482889773246,-0.116750949292807,-0.221631454073588,1.6414175082561,3100204,NA
75948,2940890,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,684,310,28652.90056,32499.5906491309,92.3682251944694,104.768782536374,-0.12597281462207,-0.178265678754721,0.0227252021055802,0.03125,5.2783537587027e-05,1,-0.127429061125513,1,310.203,-0.126237936082031,0.881638814141994,0.881405103754619,27.8839148,-82.10008689,-0.743513004398364,0.000302545997930392,-1.40392721977164,-18.4242723672557,-0.0402904203159232,-3.78670001665394e-05,0.0722338052489106,0.025998830436085,-0.0388419449946222,-0.122185486639247,-0.0508714156134869,-0.037168678590504,1.35618521461329,3100204,NA
75949,2940813,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,685,473,7669.9696768,9002.40909353415,21.3501465060083,25.0591281521421,-0.160179556686202,-0.22458128757718,0.00444433608346958,0.03125,1.60827549523608e-05,1,-0.160536693446724,1,62.9694,-0.48081630595378,0.85199079458729,0.618278481348053,27.8630556,-82.1369444,0,0.787981051609707,-1.75930987585183,-14.6928701403352,-6.68893791256945,-0.00628660637102205,0.0575425482034247,0.0201752494691676,0.0851570787152994,-0.094111916494753,-0.0950860559162835,-0.018495403814092,0.44449884111625,3100204,NA
75960,2940885,686.349,NA,NA,HillsboroughAlafia River2151,686,916,16721.512419,34940.0350889882,24.3629879536504,50.9070969564875,-0.736937249722018,-1.03118372381087,0.000489347624543915,0.03125,3.71855424118159e-05,1,-0.737117625170736,1,16.8993,-0.944639886440768,0.478577436353805,0.388819564890785,27.86,-82.14,0,0,0.145116673577697,-3.73099605106125,0,0,0.000239336642922266,-1.15478504202207e-06,-3.72727617259594e-06,-0.000899690311673464,-0.0104257205952627,0.00551611734337508,0.125951596689309,3100204,NA
75985,2940878,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,687,916,36601.171219,26451.4529600044,43.7314430711299,31.6044588395198,0.32476915129355,0.456376483752874,0.00893638414895452,0.03125,0.000134146324298884,1,0.326230081138663,1,150.6042,-0.332122671521391,1.38371118117188,0.717399312991232,27.8719425,-82.211383,0,0,-1.25881054619394,-23.8825989557281,-0.0402904203159232,4.5622891766915e-07,0.0577790185392461,-2.30957008404415e-06,0.0839158957498249,-0.242571592655146,-0.0847844465920463,-0.144077596990627,0.248365823365438,3100204,NA
75997,2940887,916.0461,NA,NA,Alafia River at Bell Shoals Road,688,916,40793.12144,36190.0361664212,44.5317341998399,39.506784829302,0.119729638116374,0.167629559710866,0.00160904312138359,0.03125,3.23474624493713e-06,1,0.119826079591179,1,79.0929,-0.202027678472982,1.12719206061059,0.817072312315334,27.8577778,-82.2688889,0,0,0.140492994534722,0.682917011342052,0,0,0.000237903489371834,0,-3.72727617259594e-06,5.38736713576925e-06,-0.00841638902369193,2.11751145619005e-06,0.356595196288712,3100204,NA
76009,2940876,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,689,977,28290.68938,40309.6156679133,28.9431105054588,41.2392093044496,-0.354057289328532,-0.495900293282823,0.00239904220705593,0.03125,4.22417328745744e-05,1,-0.354482754203313,1,61.4124,-0.552640892233805,0.701834758561579,0.575428158250976,27.884933,-82.30665,0,0,-0.767558574621993,0,-6.68893791256945,-0.00628660637102205,0.0394962786963757,0.0318247209730863,0.102720004040571,-0.148470450894665,-0.0104264682535219,0.0291782491105708,0.197307424595188,3100204,NA
76036,2941552,1019.7936,NA,NA,Alafia River at US 301,690,1034,35435.977735,27583.9383198868,34.7481860398026,27.0485501378777,0.250493965837959,0.350477572022222,0.000293348545778301,0.03125,2.57456455220158e-06,1,0.250530714943682,1,42.3351,-0.298988379743095,1.284659838057,0.741568026595925,27.8691,-82.3264,0,0,0,0,0,0,0,0,0,0,3.7382912959456e-07,0,0.160462178537899,3100204,NA
76040,2941554,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,691,1034,17528.478633,33954.2010650265,16.9582605148406,32.8496385390777,-0.661185680373196,-0.925771275106427,0.00175306953057597,0.03125,0.000107507936236132,1,-0.661765995719781,1,13.8312,-0.959944187148098,0.516238877169597,0.382914256915432,27.8591667,-82.3830556,0,0,0,0,0,0,0,0,0,0,0,0,0.392266035501625,3100204,NA
76045,2941409,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,692,101,1347.3431297,1031.61019022751,16.1988370309455,12.4028430342602,0.267013728160681,0.375005959683684,0.00782255645171156,0.03125,7.9196804781291e-05,1,0.26806426056198,1,83.1753,0.267068087596717,1.30605837598683,1.30612937451328,27.79197208,-82.35203685,0,0,-15.1611828493547,0,-4.8926162212553,-0.00515470242628489,0.194784198499964,0.0552934173821009,0.253294506861102,-0.488741946556986,-0.182317587990656,0.0241004566386271,1.20341681585406,3100206,NA
76145,2940706,56.2347,NA,NA,D3,693,101,549.85009432,718.681189006746,9.77777234198813,12.780030639565,-0.267772165199764,-0.376160826269428,0.00829560783388875,0.03125,8.45444439615848e-05,1,-0.268889789995209,1,56.2347,-0.267749753853328,0.765082073568561,0.765099220280104,27.6019444,-82.2111111,0,0,-13.2660593649876,-14.159561237148,-5.4845941438489,2.28114458834575e-07,0.198756900141764,0.222715307559503,0.253603870783428,-0.427649203237363,-0.111162577634498,0.0241004566386271,0.944888128440754,3100203,NA
76205,2940623,100.8054,NA,NA,D1,694,101,1157.461787,1359.51633732647,11.4821407087319,13.4865427578927,-0.160899509133941,-0.225469454964806,0.00337330453293364,0.03125,1.22905248236596e-05,1,-0.16117157918086,1,44.5707,-0.254080642404205,0.85137762248314,0.775629250916808,27.6494444,-82.2944444,0,0,-10.1074459484071,0,-12.2740153938328,0,0.130014256941707,0.0988415161017953,0.15027259345055,-0.365656769606066,-0.169569080098657,0.0238368264623314,0.801688315567176,3100203,NA
76240,2940679,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,695,473,4410.5045741,5830.54092989531,11.0574212483278,14.6175445653234,-0.279120681107342,-0.392848794991391,0.0120574529593124,0.03125,0.000134538537372796,1,-0.280818795068909,1,293.5188,-0.329428908646404,0.756448608650655,0.719334421819115,27.6708323,-82.3527732,0,0,-7.93133647497049,-18.4467474314672,-4.23995995481243,0.0011882482160693,0.169986342616826,0.104762099012242,0.15027259345055,-0.36655645991774,-0.129061890188615,0.0291761315991146,1.47859944128942,3100203,NA
76295,2940731,473.283,NA,NA,Little Manatee River near small cove on the S side,696,473,3880.7966365,4813.02084462931,8.19973807742936,10.169435294801,-0.215284469967424,-0.301393960985948,0.00148447985078901,0.03125,9.64629510944522e-06,1,-0.215444440823535,1,74.4102,-0.498726013546525,0.806312035990962,0.607303863978026,27.672217,-82.417,0,0,-1.89512348436716,0,-6.7692760398259,-0.00628615014210438,0.0322645858808921,0.0322081096070376,0.103957459729873,-0.15025905678374,-0.0442774435965685,-0.00551505858764699,0.518231781670987,3100203,NA
76518,2940291,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,697,291,2003.9781078,1801.86711680912,11.0128958231323,9.90219142979131,0.106310844503696,0.149197622733086,0.00635823595779988,0.03125,1.01742539749486e-05,1,0.106650439500442,1,181.9665,0.106392860494907,1.11216753394601,1.11225875320936,27.47365137,-82.21120106,0,0,-12.4892255787914,-12.2828933754882,-11.0094787080137,0,0.195024968296437,0.287902923181649,0.234803489768854,-0.35296952000133,-0.1591427987597,0.0240115211574671,1.28363375564296,3100202,NA
76842,2940031,126.5526,NA,NA,GC2,698,171,986.26845009,2572.22526402014,7.79334798407935,20.3253450661633,-0.958598085433193,-1.34592258301777,0.00726927884750889,0.03125,0.000947484232445081,1,-0.962101355121548,1,126.5526,-0.958527513533779,0.383430045527412,0.383457105868856,27.5535833,-82.3728666,0,0,-15.9334208099961,0,-8.25710903101029,-3.8095114625374e-05,0.195024251719661,0.183333673271424,0.234184761924203,-0.48873655918985,-0.22043956113932,0.0240115211574671,1.12318572658511,3100202,NA
78042,3044810,49.3056,NA,NA,Brushy Creek at Gunn Hwy,699,49,253.97273877,289.586122469997,5.15099174880744,5.8732907107914,-0.131225806134232,-0.185134773523366,0.0167566721740211,0.03125,4.17229231416177e-05,1,-0.132339273249715,1,49.3056,-0.130941611187943,0.877019715598815,0.877268995590163,28.06565,-82.55524,0,0,-3.717758265666,0,-24.159325316967,-0.0801723093013938,-0.117497810409003,-0.149872621893793,-0.380405806175141,2.56544537426834,-0.0254353339776139,0.0212550506193717,0.96273416015725,3100206,NA
78043,3044809,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,700,49,45.487605085,167.357534037604,0.927202044171304,3.41135233163343,-1.30269257315834,-1.83268242825137,0.0112011555392623,0.03125,0.00271769849397356,1,-1.31005027330373,1,49.059,-1.30254284629067,0.271798968278173,0.271839666933096,28.06585014,-82.56565243,0,0,-8.28486687408468,0,-13.1297013987953,-0.0537288250043722,-0.117497810409003,-0.115041418063802,-0.201625140918491,0.441233449470205,-0.0202533145831741,0.0386017044684806,0.383878931200374,3100206,NA
78359,3044586,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,701,291,4131.2545249,4862.27457617856,16.2145802323044,19.0837288653498,-0.162925228311938,-0.229551977298557,0.0141448532158751,0.03125,5.40031853641265e-05,1,-0.164089875016872,1,254.7864,-0.162779316141528,0.849654716156919,0.849778700165821,28.14056981,-82.1498072,-0.0507725992753925,0,-13.4111760385653,-3.7762169633904,-17.7384643275237,-0.00398493148138119,-0.0900436044201381,-0.177124394100472,-0.102712549488226,-0.149364753839202,-0.179995361437614,-0.0188469107158195,1.28364083038298,3100205,NA
78361,3044568,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,702,171,731.97702723,762.521370615648,4.27253953378827,4.45082643323188,-0.0408814052224686,-0.0574954924839174,0.0105757694398958,0.03125,2.52388169256592e-06,1,-0.0410993113052084,1,171.3213,-0.0406735042214921,0.959942967420064,0.960142561271033,28.18556681,-82.1839736,0,0,-11.055049470823,0,-23.2633488916885,-0.0258680655746114,-0.0900436044201381,-0.157142571125843,-0.0194228361353974,-0.36655645991774,-0.161121476342644,-0.0295292266344343,1.46252916931954,3100205,NA
78372,3044578,291.0339,NA,NA,HillsboroughBlackwater Creek1501,703,291,4758.8741317,4640.5706420068,16.3516144741214,15.9451206268644,0.0251737714451625,0.0352281173960304,0.000653242999664716,0.03125,5.79441226064835e-08,1,0.02518199777071,1,36.2475,-0.112527263100736,1.02549330649604,0.893572985206117,28.146,-82.1711666,0,0,-2.53151998300501,0,0.000242713375397128,2.28114458834575e-07,-0.0397327490321971,-0.0261905247530606,-3.72727617259594e-06,-0.149359366472067,-0.0339141524659481,1.05875572809503e-06,0.320910207595746,3100205,NA
78384,3044706,503.6427,NA,NA,Hillsborough River at US 301 bridge,704,538,7537.0512018,5894.3150929893,14.9650758400747,11.7033664798265,0.24584267538682,0.344070097618948,0.000876455721107821,0.03125,7.41782550213803e-06,1,0.245950481367042,1,41.2875,0.151342133699808,1.27869838698725,1.16339462650664,28.1502778,-82.2211111,0,0,-1.26343422523691,0.00027078390616259,0.000485426750794256,0,-0.000237903489371834,0.00582473575195934,0,-0.000894302944537695,-0.0208529365070438,-0.000175753450863774,0.356595196288712,3100205,NA
78397,3044776,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,705,538,5305.5913666,7694.74365277676,9.85674363284462,14.2953179514243,-0.371776213963237,-0.520140851024777,0.000184694976740268,0.03125,3.56984364865744e-06,1,-0.371810551319358,1,34.6275,-0.227198233921733,0.689508527640866,0.796762821215294,28.15001267,-82.23230876,0,0,-0.631717112618457,0,0,0,1.43315355043273e-06,2.30957008404415e-06,0,5.38736713576925e-06,0.00377044060109073,2.11751145619005e-06,-0.0737187910746841,3100205,NA
78441,3044724,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,706,977,8909.647987,10295.3694074493,9.39228462065952,10.8530707263278,-0.144559488985063,-0.202651145555698,0.00415077417912852,0.03125,1.22265972578063e-05,1,-0.144860443101352,1,410.3433,-0.251850710603716,0.865403428900115,0.777360781128441,28.09751561,-82.3123123,0,0,-6.32641848427052,-6.14151438372062,-5.50473935400686,-0.00524982615561891,-0.0650107113547296,-0.104378710378291,-3.72727617259594e-06,-0.271544853111313,-0.110219406740531,-0.0240125799131952,1.12318572658511,3100205,NA
78584,3044914,48.393,NA,NA,Delaney Creek at US 41,707,49,278.09310496,330.666642150894,5.74655642262311,6.83294365199293,-0.173154776927436,-0.245199043272399,0.0240447168573017,0.03125,0.000105803310071875,1,-0.17527481504764,1,48.393,-0.173045581218207,0.841007436223631,0.84109927564124,27.915,-82.4022222,0,0,-4.35177329106183,0,-4.28049308850375,-0.0905386287114428,-0.13724308345009,-0.160054939001822,-0.380405806175141,2.62699335011094,-0.0443088452434544,0.0240120505353311,0.962737697527263,3100206,NA
78664,3044375,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,708,310,10374.221803,11568.0893543718,35.0152434999239,39.0448048310546,-0.108926333294157,-0.153720634079659,0.0173475478211534,0.03125,2.97971309696604e-05,1,-0.109883608629688,1,300.8259,-0.10926774869943,0.896796479107362,0.896490351235359,27.79669525,-82.11758774,0,-0.0503739086554103,-5.69007769260908,-49.1310319341403,1.22424626550311,0,-0.0979904408572876,-0.262096941847582,0.0657342425799019,-0.245265276223031,-0.0489850738255528,-0.16826381284323,1.44409593418086,3100204,NA
78728,3044420,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,709,310,37445.907815,32962.3405906478,120.714202683404,106.260547417813,0.127531717779521,0.180350272637679,0.0214087683946188,0.03125,5.08271706040568e-05,1,0.128919184424563,1,310.203,0.127256105902079,1.13602089973017,1.13570784202037,27.8839148,-82.10008689,-0.743210797381988,0.000151272998965196,-0.977824557124494,-15.3534474794188,0.000485426750794256,-7.6190229250748e-05,-0.0325039225238144,-0.0403458797981672,-0.0187966537384013,-0.122196261373518,-0.0338517230013058,-0.0369918663839121,1.12317865184508,3100204,NA
78729,3044343,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,710,473,11941.536284,13756.2457676853,33.2404898472276,38.2919196409745,-0.141470191938485,-0.198012570421203,0.00105202641748765,0.03125,2.94945152276445e-06,1,-0.141544665894669,1,62.9694,-0.217576263410653,0.868081051012611,0.804466251240263,27.8630556,-82.1369444,0,-0.0252625908271878,-3.299078557627,-12.9656749948771,-0.0405331336913204,0,-0.0325039225238144,-0.0845891591131589,0.10333500460905,-0.150248282049468,-0.0612347067441073,-0.0240115211574671,0.444505915856276,3100204,NA
